GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertIsSortedAccordingToComparator_Test,26,110,0,0,7,18,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertDoesNotContain_at_Index_Test,56,121,0,0,14,29,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertEmpty_Test,14,37,0,0,5,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertHasSameSizeAs_with_Array_Test,24,71,0,0,4,10,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertContains_at_Index_Test,92,109,0,0,22,27,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertContainsOnlyOnce_Test,98,446,0,0,24,54,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertHasSize_Test,17,33,0,0,5,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertContainsAnyOf_Test,0,60,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertContainsOnly_Test,78,388,0,0,18,41,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertDoesNotContain_Test,78,187,0,0,18,25,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertEndsWith_Test,102,366,0,0,26,52,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertNullOrEmpty_Test,8,39,0,0,3,10,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertContainsExactly_Test,150,283,0,0,32,47,0,17,0,17
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertContainsExactlyInAnyOrder_Test,156,508,0,0,38,75,0,21,0,21
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertContainsSequence_Test,118,339,0,0,30,52,0,20,0,20
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertStartsWith_Test,118,348,0,0,30,50,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertContains_Test,0,62,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertHasSameSizeAs_with_Iterable_Test,15,74,0,0,4,11,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertIsSortedAccordingToComparator_Test.new Comparator() {...},0,11,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertIsSortedAccordingToComparator_Test.new Comparator() {...},5,6,0,0,1,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.shortarrays,ShortArrays_assertDoesNotHaveDuplicates_Test,30,149,0,0,10,23,0,10,0,10
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.example.test,SoftAssertionsLineNumberTest,10,103,0,0,4,15,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.example.test,AutoClosableSoftAssertionsLineNumberTest,5,32,0,0,2,7,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.example.test,BDDSoftAssertionsLineNumberTest,5,32,0,0,2,7,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.predicate,PredicateAssert_rejectsAllTest,36,111,0,0,4,12,0,8,0,8
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.predicate,PredicateAssert_rejects_Test,61,163,0,0,8,21,0,14,0,14
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.predicate,PredicateAssert_accepts_Test,61,163,0,0,8,21,0,14,0,14
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.predicate,PredicateAssert_acceptsAll_Test,36,111,0,0,4,12,0,8,0,8
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,AbstractTest_filter,0,115,0,0,0,24,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_being_condition_Test,6,39,0,0,2,7,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_with_common_Test,21,29,0,0,4,7,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,AbstractTest_equals_filter,15,96,0,0,4,16,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_on_different_properties_Test,14,36,0,0,2,6,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_with_property_equals_to_null_value_Test,0,37,0,0,0,7,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_having_condition_Test,6,39,0,0,2,7,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_with_property_equals_to_given_value_short_version_Test,0,10,0,0,0,2,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_with_property_not_in_given_values_Test,34,92,0,0,4,11,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_with_property_in_given_values_Test,34,96,0,0,4,11,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,PotentialMvpCondition,0,20,0,6,0,3,0,5,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_create_Test,8,37,0,0,4,10,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_with_property_equals_to_given_value_Test,0,11,0,0,0,2,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.filter,Filter_with_property_not_equals_to_given_value_Test,16,82,0,0,4,11,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertContainsOnlyOnce_Test,98,446,0,0,24,52,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertNullOrEmpty_Test,8,39,0,0,3,10,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertDoesNotContain_Test,78,187,0,0,18,25,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertContainsExactlyInAnyOrder_Test,156,508,0,0,38,75,0,21,0,21
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertIsSortedAccordingToComparator_Test.new Comparator() {...},18,6,0,0,1,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertIsSortedAccordingToComparator_Test,26,110,0,0,7,18,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertNotEmpty_Test,14,31,0,0,5,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertStartsWith_Test,118,348,0,0,30,50,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertHasSize_Test,17,33,0,0,5,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertHasSameSizeAs_with_Array_Test,25,69,0,0,4,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertDoesNotContain_at_Index_Test,56,117,0,0,14,27,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertContainsExactly_Test,150,283,0,0,32,47,0,17,0,17
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertContainsAnyOf_Test,0,60,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertContainsOnly_Test,78,388,0,0,18,40,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertDoesNotHaveDuplicates_Test,30,149,0,0,10,23,0,10,0,10
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertIsSorted_Test,30,174,0,0,10,28,0,12,0,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertEmpty_Test,14,37,0,0,5,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertIsSortedAccordingToComparator_Test.new Comparator() {...},0,11,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertHasSameSizeAs_with_Iterable_Test,16,72,0,0,4,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertContainsSequence_Test,118,339,0,0,30,52,0,20,0,20
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertEndsWith_Test,102,366,0,0,26,52,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertContains_at_Index_Test,92,105,0,0,22,25,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.longarrays,LongArrays_assertContains_Test,0,62,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_built_from_ThrowingCallable_Test.new ThrowableAssert.ThrowingCallable() {...},0,11,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasRootCauseInstanceOf_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasCauseExactlyInstanceOf_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableTypeAssert_description_Test,24,124,0,0,5,16,0,12,0,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasMessageStartingWith_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_built_from_ThrowingCallable_Test,7,34,0,0,2,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasMessageEndingWith_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasRootCauseExactlyInstanceOf_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasNoCause_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasMessage_with_String_format_syntax_Test,13,34,0,0,2,4,1,3,1,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasSuppressedException_Test,0,50,0,0,0,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasMessage_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_built_from_ThrowingCallable_Test.new ThrowableAssert.ThrowingCallable() {...},0,7,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasStackTraceContaining_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_built_with_then_method_Test.new ThrowableAssert.ThrowingCallable() {...},0,11,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasCauseInstanceOf_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasMessageMatchingRegex_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_built_with_then_method_Test.new ThrowableAssert.ThrowingCallable() {...},0,11,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasCause_Test,13,42,0,0,2,7,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_built_with_then_method_Test.new ThrowableAssert.ThrowingCallable() {...},0,7,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ExpectThrowableAssert_isThrownBy_Test,6,70,0,0,1,20,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_built_with_then_method_Test,7,34,0,0,2,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasMessageContaining_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_hasNoSuppressedExceptions_Test,0,33,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_built_from_ThrowingCallable_Test.new ThrowableAssert.ThrowingCallable() {...},0,11,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.throwable,ThrowableAssert_built_from_lambda_Test,4,60,0,0,1,14,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,MapEntry_toString_Test,0,28,0,0,0,7,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Offset_equals_hashCode_Test,0,55,0,0,0,17,0,9,0,9
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Percentage_withPercentage_with_Integer_Test,11,34,0,0,4,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Index_atIndex_Test,4,20,0,0,2,6,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Percentage_toString_Test,0,29,0,0,0,7,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Offset_offset_with_Integer_Test,9,29,0,0,4,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Percentage_equals_hashCode_Test,0,49,0,0,0,17,0,9,0,9
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Offset_offset_with_Double_Test,9,29,0,0,4,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Index_toString_Test,0,13,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,TolkienCharacter.Race,21,59,0,0,1,2,2,2,2,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Percentage_withPercentage_with_Long_Test,11,34,0,0,4,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Index_equals_hashCode_Test,0,49,0,0,0,17,0,9,0,9
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Percentage_withPercentage_with_Double_Test,9,42,0,0,4,11,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Offset_toString_Test,0,14,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,Offset_offset_with_Float_Test,9,29,0,0,4,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,TolkienCharacter,0,28,0,0,0,9,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.data,MapEntry_equals_hashCode_Test,0,84,0,0,0,25,0,12,0,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isNegative_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isZero_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isCloseTo_short_Test,0,43,0,0,0,6,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isLessThan_short_Test,0,29,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isNotPositive_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_usingDefaultComparator_Test,0,38,0,0,0,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isOne_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_usingComparator_Test,0,37,0,0,0,7,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isNotCloseTo_short_Test,0,43,0,0,0,6,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isCloseToPercentage_short_Test,0,42,0,0,0,6,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isPositive_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isNotCloseToPercentage_short_Test,0,42,0,0,0,6,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isNotEqualTo_short_Test,0,29,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isLessThanOrEqualTo_short_Test,0,29,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isGreaterThan_short_Test,0,29,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isGreaterThanOrEqualTo_short_Test,0,29,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isNotNegative_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isNotZero_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isEqualTo_short_Test,0,29,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isBetween_Shorts_Test,0,34,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.short_,ShortAssert_isStrictlyBetween_Shorts_Test,0,34,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.comparable,GenericComparableAssert_isGreaterThanOrEqualTo_Test,0,30,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.comparable,AbstractComparableAssert_isEqualByComparingTo_Test,0,30,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.comparable,AbstractComparableAssert_isGreaterThanOrEqualTo_Test,0,30,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.comparable,GenericComparableAssert_isGreaterThan_Test,0,30,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.comparable,GenericComparableAssert_isEqualByComparingTo_Test,0,30,0,0,0,4,0,3,0,3
